Date,Yield,Country,Pred Type
2019Q1,1.85779524566667,Canada,Actual
2019Q2,1.6171103896666699,Canada,Actual
2019Q3,1.36277633466667,Canada,Actual
2019Q4,1.517848485,Canada,Actual
2019Q1,2.1015271919242173,Canada,ARIMA
2019Q2,2.20022111803355,Canada,ARIMA
2019Q3,2.080826451247834,Canada,ARIMA
2019Q4,2.19613330715294,Canada,ARIMA
2019Q1,2.245853188263091,Canada,Exp Smooth
2019Q2,2.2906964069511755,Canada,Exp Smooth
2019Q3,2.2106641050504696,Canada,Exp Smooth
2019Q4,2.1436841131962137,Canada,Exp Smooth
2019Q1,4.37966333166667,Chile,Actual
2019Q2,3.88089169566667,Chile,Actual
2019Q3,2.8572986656666703,Chile,Actual
2019Q4,3.1936928003333303,Chile,Actual
2019Q1,4.164808907898918,Chile,ARIMA
2019Q2,4.090310619601307,Chile,ARIMA
2019Q3,4.152766578792322,Chile,ARIMA
2019Q4,4.2437335880500235,Chile,ARIMA
2019Q1,4.377087121392839,Chile,Exp Smooth
2019Q2,4.4568439906500785,Chile,Exp Smooth
2019Q3,4.3830284759965386,Chile,Exp Smooth
2019Q4,4.327141510841776,Chile,Exp Smooth
2019Q1,6.89333333333333,Colombia,Actual
2019Q2,6.64,Colombia,Actual
2019Q3,6.09,Colombia,Actual
2019Q4,6.36666666666667,Colombia,Actual
2019Q1,7.2698965282832795,Colombia,ARIMA
2019Q2,7.038658175612663,Colombia,ARIMA
2019Q3,7.236845016192497,Colombia,ARIMA
2019Q4,7.364465791155221,Colombia,ARIMA
2019Q1,7.020604024248199,Colombia,Exp Smooth
2019Q2,7.027077206713978,Colombia,Exp Smooth
2019Q3,6.965711406564467,Colombia,Exp Smooth
2019Q4,6.738781931050954,Colombia,Exp Smooth
2019Q1,10.3966666666667,Costa Rica,Actual
2019Q2,10.5033333333333,Costa Rica,Actual
2019Q3,10.2433333333333,Costa Rica,Actual
2019Q4,10.2,Costa Rica,Actual
2019Q1,10.45910539898679,Costa Rica,ARIMA
2019Q2,9.975523775046229,Costa Rica,ARIMA
2019Q3,10.118265070824833,Costa Rica,ARIMA
2019Q4,10.152540147158376,Costa Rica,ARIMA
2019Q1,10.286781487292217,Costa Rica,Exp Smooth
2019Q2,10.169643069874052,Costa Rica,Exp Smooth
2019Q3,10.436651578503875,Costa Rica,Exp Smooth
2019Q4,10.462926347453891,Costa Rica,Exp Smooth
2019Q1,1.81,Czech Republic,Actual
2019Q2,1.75333333333333,Czech Republic,Actual
2019Q3,1.19666666666667,Czech Republic,Actual
2019Q4,1.4333333333333302,Czech Republic,Actual
2019Q1,2.099109245298496,Czech Republic,ARIMA
2019Q2,2.188200624794806,Czech Republic,ARIMA
2019Q3,2.190321713235262,Czech Republic,ARIMA
2019Q4,2.450182484370189,Czech Republic,ARIMA
2019Q1,2.014117529659219,Czech Republic,Exp Smooth
2019Q2,2.0611653276235065,Czech Republic,Exp Smooth
2019Q3,1.9802350483885423,Czech Republic,Exp Smooth
2019Q4,1.8230080724690614,Czech Republic,Exp Smooth
2019Q1,0.12,Denmark,Actual
2019Q2,-0.0333333333333333,Denmark,Actual
2019Q3,-0.4933333333333329,Denmark,Actual
2019Q4,-0.33333333333333304,Denmark,Actual
2019Q1,0.1836801043187143,Denmark,ARIMA
2019Q2,0.25356210312507443,Denmark,ARIMA
2019Q3,0.23999436868169288,Denmark,ARIMA
2019Q4,0.21212320358740133,Denmark,ARIMA
2019Q1,0.26145046535347716,Denmark,Exp Smooth
2019Q2,0.27900850255063575,Denmark,Exp Smooth
2019Q3,0.16685950730262405,Denmark,Exp Smooth
2019Q4,0.06173189229328384,Denmark,Exp Smooth
2019Q1,0.42,Finland,Actual
2019Q2,0.21333333333333301,Finland,Actual
2019Q3,-0.24666666666666698,Finland,Actual
2019Q4,-0.10666666666666699,Finland,Actual
2019Q1,0.44499314686820673,Finland,ARIMA
2019Q2,0.49521756690652413,Finland,ARIMA
2019Q3,0.5898829180802446,Finland,ARIMA
2019Q4,0.5596759302862102,Finland,ARIMA
2019Q1,0.5974712463098953,Finland,Exp Smooth
2019Q2,0.6154248208436239,Finland,Exp Smooth
2019Q3,0.4958384878664083,Finland,Exp Smooth
2019Q4,0.4024908911518009,Finland,Exp Smooth
2019Q1,0.5441333333333329,France,Actual
2019Q2,0.2518,France,Actual
2019Q3,-0.22793333333333302,France,Actual
2019Q4,-0.0472,France,Actual
2019Q1,0.5742605857732381,France,ARIMA
2019Q2,0.5759939440082317,France,ARIMA
2019Q3,0.5991159977612436,France,ARIMA
2019Q4,0.5950355859777683,France,ARIMA
2019Q1,0.7347600238681307,France,Exp Smooth
2019Q2,0.7362900387109458,France,Exp Smooth
2019Q3,0.593251458787798,France,Exp Smooth
2019Q4,0.5298621809739285,France,Exp Smooth
2019Q1,0.066393218,Germany,Actual
2019Q2,-0.16310287099999998,Germany,Actual
2019Q3,-0.5440378946666671,Germany,Actual
2019Q4,-0.37379028366666706,Germany,Actual
2019Q1,0.18247162184205146,Germany,ARIMA
2019Q2,0.1595978236954713,Germany,ARIMA
2019Q3,0.16764194423271242,Germany,ARIMA
2019Q4,0.15518856293677355,Germany,ARIMA
2019Q1,0.26632889079448474,Germany,Exp Smooth
2019Q2,0.26640608643098723,Germany,Exp Smooth
2019Q3,0.16081089739300305,Germany,Exp Smooth
2019Q4,0.05100936271976121,Germany,Exp Smooth
2019Q1,3.9366666666666696,Greece,Actual
2019Q2,3.15333333333333,Greece,Actual
2019Q3,1.88,Greece,Actual
2019Q4,1.3733333333333302,Greece,Actual
2019Q1,5.902782186779975,Greece,ARIMA
2019Q2,5.8483717838376705,Greece,ARIMA
2019Q3,4.980559942893126,Greece,ARIMA
2019Q4,4.132661020151253,Greece,ARIMA
2019Q1,5.258834209335576,Greece,Exp Smooth
2019Q2,6.10623255613583,Greece,Exp Smooth
2019Q3,6.57803361757514,Greece,Exp Smooth
2019Q4,6.759564939102465,Greece,Exp Smooth
2019Q1,2.85333333333333,Hungary,Actual
2019Q2,3.0233333333333303,Hungary,Actual
2019Q3,2.06,Hungary,Actual
2019Q4,1.9233333333333302,Hungary,Actual
2019Q1,3.2020103010747873,Hungary,ARIMA
2019Q2,3.1580425344472007,Hungary,ARIMA
2019Q3,2.9671910166728175,Hungary,ARIMA
2019Q4,2.894310903002279,Hungary,ARIMA
2019Q1,3.5139757978082917,Hungary,Exp Smooth
2019Q2,3.3870537000692322,Hungary,Exp Smooth
2019Q3,3.2733722463647794,Hungary,Exp Smooth
2019Q4,3.1863288306078577,Hungary,Exp Smooth
2019Q1,1.4366666666666699,Iceland,Actual
2019Q2,1.06666666666667,Iceland,Actual
2019Q3,0.8433333333333342,Iceland,Actual
2019Q4,0.996666666666667,Iceland,Actual
2019Q1,1.5671711292501747,Iceland,ARIMA
2019Q2,1.4820442080342966,Iceland,ARIMA
2019Q3,1.3425785982977472,Iceland,ARIMA
2019Q4,1.2013240778602308,Iceland,ARIMA
2019Q1,1.5850529034117413,Iceland,Exp Smooth
2019Q2,1.507671123435569,Iceland,Exp Smooth
2019Q3,1.4107003836405052,Iceland,Exp Smooth
2019Q4,1.414540134960037,Iceland,Exp Smooth
2019Q1,7.3745,India,Actual
2019Q2,7.24083333333333,India,Actual
2019Q3,6.68,India,Actual
2019Q4,6.676666666666669,India,Actual
2019Q1,8.13632565031431,India,ARIMA
2019Q2,8.236256298008295,India,ARIMA
2019Q3,7.978485432975797,India,ARIMA
2019Q4,8.323920123852384,India,ARIMA
2019Q1,7.681053627219619,India,Exp Smooth
2019Q2,7.6776686185541445,India,Exp Smooth
2019Q3,7.614377281866838,India,Exp Smooth
2019Q4,7.6093955613983395,India,Exp Smooth
2019Q1,0.823333333333333,Ireland,Actual
2019Q2,0.4433333333333329,Ireland,Actual
2019Q3,0.0233333333333333,Ireland,Actual
2019Q4,0.0433333333333333,Ireland,Actual
2019Q1,1.0329884683830897,Ireland,ARIMA
2019Q2,1.3155625937759576,Ireland,ARIMA
2019Q3,1.1927654714960014,Ireland,ARIMA
2019Q4,0.9650007429292182,Ireland,ARIMA
2019Q1,1.1955293747705795,Ireland,Exp Smooth
2019Q2,1.5217245165282893,Ireland,Exp Smooth
2019Q3,1.5806752878828676,Ireland,Exp Smooth
2019Q4,1.6551511280395674,Ireland,Exp Smooth
2019Q1,2.0566666666666698,Israel,Actual
2019Q2,1.74666666666667,Israel,Actual
2019Q3,1.12333333333333,Israel,Actual
2019Q4,0.946666666666667,Israel,Actual
2019Q1,2.153802986591538,Israel,ARIMA
2019Q2,2.134185724404705,Israel,ARIMA
2019Q3,2.138801051132519,Israel,ARIMA
2019Q4,2.153931082781542,Israel,ARIMA
2019Q1,2.168804647839902,Israel,Exp Smooth
2019Q2,2.185483569426948,Israel,Exp Smooth
2019Q3,2.2571500819536183,Israel,Exp Smooth
2019Q4,2.1472016656639705,Israel,Exp Smooth
2019Q1,2.7573,Italy,Actual
2019Q2,2.5152,Italy,Actual
2019Q3,1.16723333333333,Italy,Actual
2019Q4,1.21316666666667,Italy,Actual
2019Q1,3.196670739828452,Italy,ARIMA
2019Q2,3.6422356140104775,Italy,ARIMA
2019Q3,3.672562853018566,Italy,ARIMA
2019Q4,3.7401231169383005,Italy,ARIMA
2019Q1,3.3938587895893058,Italy,Exp Smooth
2019Q2,3.6775489903784155,Italy,Exp Smooth
2019Q3,3.89328680854502,Italy,Exp Smooth
2019Q4,4.04900168111529,Italy,Exp Smooth
2019Q1,-0.0366666666666667,Japan,Actual
2019Q2,-0.101666666666667,Japan,Actual
2019Q3,-0.21833333333333302,Japan,Actual
2019Q4,-0.085,Japan,Actual
2019Q1,0.1295366941790672,Japan,ARIMA
2019Q2,0.1929743520070175,Japan,ARIMA
2019Q3,0.1711752587080269,Japan,ARIMA
2019Q4,0.09121789744755403,Japan,ARIMA
2019Q1,0.027319854974337348,Japan,Exp Smooth
2019Q2,0.037367496861373105,Japan,Exp Smooth
2019Q3,0.02878461342547627,Japan,Exp Smooth
2019Q4,-0.00589185376029579,Japan,Exp Smooth
2019Q1,0.82,Latvia,Actual
2019Q2,0.4733333333333329,Latvia,Actual
2019Q3,-0.01,Latvia,Actual
2019Q4,0.0866666666666667,Latvia,Actual
2019Q1,0.49409700420016966,Latvia,ARIMA
2019Q2,-0.0412381887486398,Latvia,ARIMA
2019Q3,-0.30803985180518234,Latvia,ARIMA
2019Q4,-0.18249650745707058,Latvia,ARIMA
2019Q1,0.992074132205153,Latvia,Exp Smooth
2019Q2,1.0241627512620914,Latvia,Exp Smooth
2019Q3,1.1543421457440102,Latvia,Exp Smooth
2019Q4,1.2232076915823638,Latvia,Exp Smooth
2019Q1,0.31,Lithuania,Actual
2019Q2,0.31,Lithuania,Actual
2019Q3,0.31,Lithuania,Actual
2019Q4,0.31,Lithuania,Actual
2019Q1,-0.14931482054714162,Lithuania,ARIMA
2019Q2,-0.43796876361333126,Lithuania,ARIMA
2019Q3,-0.10026589694128735,Lithuania,ARIMA
2019Q4,-0.23724489039506422,Lithuania,ARIMA
2019Q1,0.19095722369387177,Lithuania,Exp Smooth
2019Q2,0.003035068406863406,Lithuania,Exp Smooth
2019Q3,-0.017492423002443525,Lithuania,Exp Smooth
2019Q4,-0.19269248671895178,Lithuania,Exp Smooth
2019Q1,0.265417736333333,Luxembourg,Actual
2019Q2,-0.0108181816666667,Luxembourg,Actual
2019Q3,-0.439,Luxembourg,Actual
2019Q4,-0.29566666666666697,Luxembourg,Actual
2019Q1,0.5525203618448276,Luxembourg,ARIMA
2019Q2,0.5313439901825735,Luxembourg,ARIMA
2019Q3,0.49684595758109384,Luxembourg,ARIMA
2019Q4,0.4324478724591647,Luxembourg,ARIMA
2019Q1,0.5170586402248564,Luxembourg,Exp Smooth
2019Q2,0.42696994941816424,Luxembourg,Exp Smooth
2019Q3,0.2824160119591034,Luxembourg,Exp Smooth
2019Q4,0.19841429906957953,Luxembourg,Exp Smooth
2019Q1,8.40333333333334,Mexico,Actual
2019Q2,7.96,Mexico,Actual
2019Q3,7.305,Mexico,Actual
2019Q4,7.005,Mexico,Actual
2019Q1,8.859296424917092,Mexico,ARIMA
2019Q2,8.984078102732239,Mexico,ARIMA
2019Q3,8.888728520836342,Mexico,ARIMA
2019Q4,9.319374549057663,Mexico,ARIMA
2019Q1,8.5004902054937,Mexico,Exp Smooth
2019Q2,8.506176438005388,Mexico,Exp Smooth
2019Q3,8.390098002835774,Mexico,Exp Smooth
2019Q4,8.519705865250124,Mexico,Exp Smooth
2019Q1,0.24,Netherlands,Actual
2019Q2,0.0733333333333333,Netherlands,Actual
2019Q3,-0.38,Netherlands,Actual
2019Q4,-0.21333333333333301,Netherlands,Actual
2019Q1,0.294550326275602,Netherlands,ARIMA
2019Q2,0.41326555349111366,Netherlands,ARIMA
2019Q3,0.4294027457711542,Netherlands,ARIMA
2019Q4,0.3675685071497208,Netherlands,ARIMA
2019Q1,0.43896344474776383,Netherlands,Exp Smooth
2019Q2,0.5049690804874918,Netherlands,Exp Smooth
2019Q3,0.36769547275045916,Netherlands,Exp Smooth
2019Q4,0.2526882716885749,Netherlands,Exp Smooth
2019Q1,2.17666666666667,New Zealand,Actual
2019Q2,1.7933333333333301,New Zealand,Actual
2019Q3,1.28,New Zealand,Actual
2019Q4,1.3466666666666698,New Zealand,Actual
2019Q1,2.4202815442760777,New Zealand,ARIMA
2019Q2,2.4289972209385433,New Zealand,ARIMA
2019Q3,2.303035938657442,New Zealand,ARIMA
2019Q4,2.3588107484567087,New Zealand,ARIMA
2019Q1,2.4780080248458627,New Zealand,Exp Smooth
2019Q2,2.4870460840840614,New Zealand,Exp Smooth
2019Q3,2.404127749129474,New Zealand,Exp Smooth
2019Q4,2.3900412742003723,New Zealand,Exp Smooth
2019Q1,1.71666666666667,Norway,Actual
2019Q2,1.6,Norway,Actual
2019Q3,1.26666666666667,Norway,Actual
2019Q4,1.3933333333333302,Norway,Actual
2019Q1,1.8722669270777446,Norway,ARIMA
2019Q2,1.8646942844177012,Norway,ARIMA
2019Q3,1.8129623764165053,Norway,ARIMA
2019Q4,1.9346643456586694,Norway,ARIMA
2019Q1,1.846652104609233,Norway,Exp Smooth
2019Q2,1.8903663853644104,Norway,Exp Smooth
2019Q3,1.7758912790932777,Norway,Exp Smooth
2019Q4,1.6940698305336293,Norway,Exp Smooth
2019Q1,2.74,Poland,Actual
2019Q2,2.61,Poland,Actual
2019Q3,2.02666666666667,Poland,Actual
2019Q4,2.01333333333333,Poland,Actual
2019Q1,3.251855116938788,Poland,ARIMA
2019Q2,3.178460333001137,Poland,ARIMA
2019Q3,3.0519950160779166,Poland,ARIMA
2019Q4,3.326884534085152,Poland,ARIMA
2019Q1,2.966214176129344,Poland,Exp Smooth
2019Q2,2.952159860888419,Poland,Exp Smooth
2019Q3,2.9233267758800348,Poland,Exp Smooth
2019Q4,2.7021159021374235,Poland,Exp Smooth
2019Q1,1.51333333333333,Portugal,Actual
2019Q2,0.93,Portugal,Actual
2019Q3,0.27,Portugal,Actual
2019Q4,0.316666666666667,Portugal,Actual
2019Q1,1.8152063543129042,Portugal,ARIMA
2019Q2,1.6595367011668252,Portugal,ARIMA
2019Q3,1.5590813806273323,Portugal,ARIMA
2019Q4,1.3679151864226535,Portugal,ARIMA
2019Q1,1.9836952303637776,Portugal,Exp Smooth
2019Q2,2.2128701380493903,Portugal,Exp Smooth
2019Q3,2.3827811993055694,Portugal,Exp Smooth
2019Q4,2.3765012958994234,Portugal,Exp Smooth
2019Q1,1.97733333333333,Republic of Korea,Actual
2019Q2,1.7783333333333302,Republic of Korea,Actual
2019Q3,1.3933333333333302,Republic of Korea,Actual
2019Q4,1.66,Republic of Korea,Actual
2019Q1,2.2105417050535605,Republic of Korea,ARIMA
2019Q2,2.2239965621067608,Republic of Korea,ARIMA
2019Q3,2.130935931065774,Republic of Korea,ARIMA
2019Q4,1.9486684495516258,Republic of Korea,ARIMA
2019Q1,2.1630830176996874,Republic of Korea,Exp Smooth
2019Q2,2.1279920517008657,Republic of Korea,Exp Smooth
2019Q3,1.978115441639949,Republic of Korea,Exp Smooth
2019Q4,1.9283596574036113,Republic of Korea,Exp Smooth
2019Q1,0.78,Slovak Republic,Actual
2019Q2,0.4233333333333329,Slovak Republic,Actual
2019Q3,-0.22,Slovak Republic,Actual
2019Q4,0.00666666666666666,Slovak Republic,Actual
2019Q1,0.9195277963033818,Slovak Republic,ARIMA
2019Q2,1.0529194843643868,Slovak Republic,ARIMA
2019Q3,1.0175773937104284,Slovak Republic,ARIMA
2019Q4,0.9953160884914869,Slovak Republic,ARIMA
2019Q1,0.8235251088811513,Slovak Republic,Exp Smooth
2019Q2,0.818713220101962,Slovak Republic,Exp Smooth
2019Q3,0.7818769373958472,Slovak Republic,Exp Smooth
2019Q4,0.5985354179058979,Slovak Republic,Exp Smooth
2019Q1,0.84,Slovenia,Actual
2019Q2,0.3633333333333329,Slovenia,Actual
2019Q3,-0.0766666666666666,Slovenia,Actual
2019Q4,-0.0266666666666667,Slovenia,Actual
2019Q1,0.9643395569142011,Slovenia,ARIMA
2019Q2,0.9544614892507147,Slovenia,ARIMA
2019Q3,1.0314982645317383,Slovenia,ARIMA
2019Q4,0.9586948182780507,Slovenia,ARIMA
2019Q1,0.797011494207009,Slovenia,Exp Smooth
2019Q2,0.8828419550794895,Slovenia,Exp Smooth
2019Q3,1.0397652418976433,Slovenia,Exp Smooth
2019Q4,0.8483048279517954,Slovenia,Exp Smooth
2019Q1,9.26666666666667,South Africa,Actual
2019Q2,9.06333333333333,South Africa,Actual
2019Q3,8.9,South Africa,Actual
2019Q4,9.06,South Africa,Actual
2019Q1,9.08093248740156,South Africa,ARIMA
2019Q2,9.176523859567379,South Africa,ARIMA
2019Q3,9.517397624314004,South Africa,ARIMA
2019Q4,9.893065012246192,South Africa,ARIMA
2019Q1,9.512565400186913,South Africa,Exp Smooth
2019Q2,9.629592209248832,South Africa,Exp Smooth
2019Q3,9.542562390431172,South Africa,Exp Smooth
2019Q4,9.424971184798578,South Africa,Exp Smooth
2019Q1,1.26219329,Spain,Actual
2019Q2,0.8137939393333331,Spain,Actual
2019Q3,0.226761371333333,Spain,Actual
2019Q4,0.34132470666666703,Spain,Actual
2019Q1,1.432989310424451,Spain,ARIMA
2019Q2,1.4911216213966405,Spain,ARIMA
2019Q3,1.53153518045148,Spain,ARIMA
2019Q4,1.5289634740693159,Spain,ARIMA
2019Q1,1.5010517318518701,Spain,Exp Smooth
2019Q2,1.6338826658816803,Spain,Exp Smooth
2019Q3,1.6359089531302156,Spain,Exp Smooth
2019Q4,1.570865436647373,Spain,Exp Smooth
2019Q1,0.36,Sweden,Actual
2019Q2,0.07,Sweden,Actual
2019Q3,-0.21333333333333301,Sweden,Actual
2019Q4,-0.03,Sweden,Actual
2019Q1,0.4686174923929267,Sweden,ARIMA
2019Q2,0.31342341206774416,Sweden,ARIMA
2019Q3,0.19472633007509652,Sweden,ARIMA
2019Q4,0.31661596532060193,Sweden,ARIMA
2019Q1,0.556564046585774,Sweden,Exp Smooth
2019Q2,0.5495478867543496,Sweden,Exp Smooth
2019Q3,0.4204758093219788,Sweden,Exp Smooth
2019Q4,0.34253114547474983,Sweden,Exp Smooth
2019Q1,-0.266,Switzerland,Actual
2019Q2,-0.39799999999999996,Switzerland,Actual
2019Q3,-0.776333333333333,Switzerland,Actual
2019Q4,-0.515666666666667,Switzerland,Actual
2019Q1,-0.14587852320694028,Switzerland,ARIMA
2019Q2,-0.14765862849069505,Switzerland,ARIMA
2019Q3,-0.18732558587461698,Switzerland,ARIMA
2019Q4,-0.1779909240035547,Switzerland,ARIMA
2019Q1,-0.05099732260641618,Switzerland,Exp Smooth
2019Q2,-0.010319854576658523,Switzerland,Exp Smooth
2019Q3,-0.14264039129878742,Switzerland,Exp Smooth
2019Q4,-0.22654016436386432,Switzerland,Exp Smooth
2019Q1,1.25036666666667,United Kingdom,Actual
2019Q2,1.07986666666667,United Kingdom,Actual
2019Q3,0.6687,United Kingdom,Actual
2019Q4,0.7443666666666658,United Kingdom,Actual
2019Q1,1.2683504829309746,United Kingdom,ARIMA
2019Q2,1.2446117001012145,United Kingdom,ARIMA
2019Q3,1.0590167456979893,United Kingdom,ARIMA
2019Q4,1.1778196861023378,United Kingdom,ARIMA
2019Q1,1.4047671858883717,United Kingdom,Exp Smooth
2019Q2,1.4497726285178494,United Kingdom,Exp Smooth
2019Q3,1.3406795708940007,United Kingdom,Exp Smooth
2019Q4,1.2495575031398212,United Kingdom,Exp Smooth
2019Q1,2.65333333333333,United States,Actual
2019Q2,2.3333333333333304,United States,Actual
2019Q3,1.7966666666666697,United States,Actual
2019Q4,1.7933333333333301,United States,Actual
2019Q1,3.0863878903874387,United States,ARIMA
2019Q2,3.1074911732092856,United States,ARIMA
2019Q3,3.0507061664843795,United States,ARIMA
2019Q4,2.915409065020438,United States,ARIMA
2019Q1,3.0519577857390843,United States,Exp Smooth
2019Q2,3.112134260241268,United States,Exp Smooth
2019Q3,2.9954642687582607,United States,Exp Smooth
2019Q4,2.922318830768577,United States,Exp Smooth
